sector,year_month,avg_close,total_volume,avg_return,num_companies
Food,2023-12,1625.38891265484,280630685,-0.021548817870962036,5
Food,2024-01,1619.490757250153,105812802,-0.14257577072854818,5
Food,2024-02,1568.199033014702,107979005,0.15848547116422182,5
Food,2024-03,1490.6922328640717,125719192,0.014215754802038962,5
Food,2024-04,1566.4769313284692,169993640,1.2994499353901394,5
Food,2024-05,1434.0279274767095,118974897,0.10881713410675968,5
Food,2024-06,1389.115883883308,80035531,0.0397862407641491,5
Food,2024-07,1385.963691920565,111928874,-0.06482642294232269,5
Food,2024-08,1367.2455214000884,47051368,-0.03551956210916962,5
Food,2024-09,1389.7839060930105,33244285,-0.16967275942874688,5
Food,2024-10,1344.6315469078395,62730404,0.3825724287650654,5
Food,2024-11,1334.739038825035,108785444,0.31053813393051954,5
Food,2024-12,1443.6806235903784,143459560,0.5395669124537389,5
Food,2025-01,1519.993112887655,41422877,-0.21905722831607485,5
Food,2025-02,1486.5563214484682,43912817,0.22627991705818382,5
Food,2025-03,1479.235996573312,20903978,-0.027374531591919698,5
Food,2025-04,1446.2017492621835,64554013,0.11321461578485027,5
Food,2025-05,1445.2972568181845,70741053,0.23638035214997746,5
Food,2025-06,1449.322496175766,168308383,0.28979595631375077,5
Food,2025-07,1515.579828262329,141040832,0.16642319486110801,5
Food,2025-08,1782.6502523422241,269728987,0.5773739112275094,5
Food,2025-09,1778.7709694083678,158361340,0.13965759285825544,5
Food,2025-10,1729.7203467493473,243841049,-0.12855116382433662,5
Food,2025-11,1722.9100108098503,62263448,0.007399343566270684,5
Food,2025-12,1705.6432664177635,134039643,-0.01331743201036673,5
Food,2026-01,1732.7717678635208,127490264,-0.05416082974597585,5
Food,2026-02,1707.824242401123,26641864,-0.09038351164951776,5
Insurance,2020-01,26.69457767320716,15874500,-0.001112940734872407,1
Insurance,2020-02,25.23903512954712,5389000,-0.4863292187381346,1
Insurance,2020-03,20.735244837674227,7382000,-1.573597795458715,1
Insurance,2020-04,19.901696291836824,5426500,1.108538887376085,1
Insurance,2020-05,20.435303824288503,4565500,0.3111092864081611,1
Insurance,2020-06,20.985497041182086,7951000,-0.10479137080605407,1
Insurance,2020-07,23.287604953931726,19348500,0.9332354852866335,1
Insurance,2020-08,26.712806974138534,8761500,0.1977505722553666,1
Insurance,2020-09,27.153561505404387,8711000,-0.20953133340559618,1
Insurance,2020-10,26.3136888850819,4897000,-0.07030442262576653,1
Insurance,2020-11,24.453183128720237,4471000,-0.11073642797225622,1
Insurance,2020-12,25.27387179499087,9310000,0.277537036379084,1
Insurance,2021-01,29.25410252525693,22139000,0.7979414863232884,1
Insurance,2021-02,29.01174154281616,5424000,-0.5318295269135137,1
Insurance,2021-03,27.188398527062457,13191000,-0.21294107053224032,1
Insurance,2021-04,26.66996227611195,7334500,0.3185801828446451,1
Insurance,2021-05,26.88544545854841,4118000,-0.2819889222667119,1
Insurance,2021-06,27.50235548886386,10563500,0.40867463647296404,1
Insurance,2021-07,27.48047750646418,1013500,-0.1591600387552037,1
Insurance,2021-08,27.87458541176536,3373500,0.14759404181414798,1
Insurance,2021-09,26.660299474542793,4264000,-0.5311513342297882,1
Insurance,2021-10,24.89349601382301,6689000,0.5044495559929537,1
Insurance,2021-11,27.005999305031516,5153500,0.1334942633024966,1
Insurance,2021-12,27.284049241439156,2695000,0.04123032221848797,1
Insurance,2022-01,28.26951708112444,2810000,-0.03991008117547865,1
Insurance,2022-02,27.589077758789063,5186000,-0.21690111585161437,1
Insurance,2022-03,24.472432592640754,3040000,-0.4980846133987464,1
Insurance,2022-04,23.514123916625977,5099500,0.0001005028476912317,1
Insurance,2022-05,23.300772753628817,4091500,0.07779155283790504,1
Insurance,2022-06,22.8721961108121,5536000,-0.0940268481133458,1
Insurance,2022-07,23.26889910016741,577500,0.1347646840865926,1
Insurance,2022-08,23.726987672888715,1181000,-0.08762793868208545,1
Insurance,2022-09,23.277812004089355,3572500,0.054115405053929824,1
Insurance,2022-10,23.237248466128396,738000,-0.11021060041213483,1
Insurance,2022-11,22.366658557545055,1344000,-0.08257046877031296,1
Insurance,2022-12,21.962598627263848,2900000,-0.09568963073424343,1
Insurance,2023-01,22.216237328269266,969500,0.03793679216654249,1
Insurance,2023-02,23.259853172302247,526500,0.2141788828431795,1
Insurance,2023-03,21.36083652662194,1648500,-0.4496030153132225,1
Insurance,2023-04,19.692685699462892,3359000,-0.5247434765614334,1
Insurance,2023-05,18.482270448104195,2355000,0.020042305782256346,1
Insurance,2023-06,18.59227483922785,1059000,0.0479493541511409,1
Insurance,2023-07,20.47707612173898,15300500,1.2539576643189494,1
Insurance,2023-08,25.030644209488578,7820500,0.09712918655035017,1
Insurance,2023-09,25.411961328415643,2501500,0.08581363886118056,1
Insurance,2023-10,25.450692176818848,6593500,0.4470663446012884,1
Insurance,2023-11,29.287730303677645,13420000,0.4073276526578729,1
Insurance,2023-12,30.512750534784224,20651500,-0.01537211316857531,1
Insurance,2024-01,32.23567630933679,5758500,0.32999977172105965,1
Insurance,2024-02,31.159481048583984,9629000,-0.06394059402839491,1
Insurance,2024-03,31.17504472732544,13707500,-0.23235738310364465,1
Insurance,2024-04,31.809384240044487,18454500,0.5187050589065557,1
Insurance,2024-05,31.888163739984687,9040827,-0.09932030710564871,1
Insurance,2024-06,31.90129336188821,13961927,0.10379467097841223,1
Insurance,2024-07,33.06622140303902,28736588,0.0030432339548706103,1
Insurance,2024-08,31.778301420665922,11658224,-0.1903709087684563,1
Insurance,2024-09,31.84180514017741,4471672,-0.06018249008529367,1
Insurance,2024-10,32.96008060289466,13260087,0.8322124416758235,1
Insurance,2024-11,38.42435636974516,12725618,0.23878318042084393,1
Insurance,2024-12,46.66115424746559,41307855,1.0672838738773538,1
Insurance,2025-01,46.88447421530019,83275651,-0.12901197314642934,1
Insurance,2025-02,47.62482592934057,21428552,0.07096527008057256,1
Insurance,2025-03,44.3901234581357,6575372,-0.1810984307279831,1
Insurance,2025-04,41.42983341217041,20927117,-0.47983453559034217,1
Insurance,2025-05,44.71086592901321,18001093,0.7356457231629436,1
Insurance,2025-06,46.30129223778134,11398882,0.3567321280541068,1
Insurance,2025-07,63.575374603271484,53047246,1.4057455985912866,1
Insurance,2025-08,68.72046394348145,24291791,0.16645891633879084,1
Insurance,2025-09,71.00947085293856,20678077,0.2758824858640157,1
Insurance,2025-10,82.69000045112942,15812373,0.5806247678406264,1
Insurance,2025-11,77.74500007629395,3158251,-0.0869590399100928,1
Insurance,2025-12,79.37363641912287,15110142,0.1386682093219334,1
Insurance,2026-01,105.32500006935813,32129166,1.4230030028036682,1
Insurance,2026-02,104.83375072479248,4729287,-0.8540985434495523,1
Investment,2020-01,10.689069913781207,42151000,-0.10537125226861867,1
Investment,2020-02,9.629442405700683,14453000,-0.8041582134872156,1
Investment,2020-03,7.614219578829679,14252500,-1.0461338463888272,1
Investment,2020-04,8.081431670622392,15235500,1.4707421273596528,1
Investment,2020-05,11.465960729689826,54245000,1.5450313397673052,1
Investment,2020-06,11.340551376342773,115366500,-0.6746976499104147,1
Investment,2020-07,13.175550212030826,148620500,1.297666171288962,1
Investment,2020-08,14.756955101376487,86514500,0.6864909741479633,1
Investment,2020-09,23.826604929837313,243585000,1.8153204559051483,1
Investment,2020-10,23.023292194713246,104931500,-0.16482019202960216,1
Investment,2020-11,21.03276452564058,90485000,0.6912360086885551,1
Investment,2020-12,26.23966698024584,190057500,0.8350581604667845,1
Investment,2021-01,27.096375238327752,207720000,-0.3286187615495415,1
Investment,2021-02,23.965104389190675,101725500,-0.8996020644708302,1
Investment,2021-03,20.219930565875508,123407000,-0.7579741933360201,1
Investment,2021-04,17.80399192463268,66450500,-0.2693375537850706,1
Investment,2021-05,18.696452822004044,87636500,0.9962041565781726,1
Investment,2021-06,20.97908661582253,117603000,-0.06363554096409597,1
Investment,2021-07,20.086472251198508,45168500,-0.3698961588978977,1
Investment,2021-08,19.516156109896574,58887000,0.015293018392356911,1
Investment,2021-09,17.710630676963113,53082500,-0.4879873380926698,1
Investment,2021-10,18.106633231753396,47334500,0.5558600190933826,1
Investment,2021-11,17.41065705906261,19113000,-0.8072376046053941,1
Investment,2021-12,13.764555723770805,14637500,-0.19175271441229993,1
Investment,2022-01,14.411653564089821,56457500,-0.3953254595738275,1
Investment,2022-02,12.062477588653564,21414500,-0.9274066957857346,1
Investment,2022-03,10.867674081221871,20658000,0.5673146287886631,1
Investment,2022-04,12.999404907226562,23836000,0.32396274977917405,1
Investment,2022-05,11.964448061856357,6414500,-0.33214457162086164,1
Investment,2022-06,11.76920153877952,10132000,0.07229418464584207,1
Investment,2022-07,11.644990330650693,3912000,-0.24248276083224637,1
Investment,2022-08,11.977349488631539,10164500,0.14668423601774094,1
Investment,2022-09,11.33446268601851,7208500,0.11741997382269362,1
Investment,2022-10,11.576950890677315,6334500,-0.24228869387481267,1
Investment,2022-11,12.636649305170232,27117000,0.5591823061664765,1
Investment,2022-12,10.896882577375932,12760500,-1.3207422370173167,1
Investment,2023-01,9.412438349290328,10371500,0.13994114403171032,1
Investment,2023-02,9.681237983703614,11090500,0.01979963095956221,1
Investment,2023-03,9.769590087558912,6369000,0.4361993236979317,1
Investment,2023-04,10.276499938964843,4402500,0.3674448786168461,1
Investment,2023-05,10.418260864589525,5520000,-0.29340151944485565,1
Investment,2023-06,9.827727274461227,2905000,-0.2798275344315693,1
Investment,2023-07,11.120952333722796,9791000,0.807450575800677,1
Investment,2023-08,11.948261012201725,16886500,-0.4073452651210768,1
Investment,2023-09,11.18238099416097,11490500,0.9941556858895666,1
Investment,2023-10,11.731818155808883,8534000,-0.28205759329574,1
Investment,2023-11,13.828636299480092,17857500,1.2375200928757244,1
Investment,2023-12,15.648571377708798,17402500,-0.06678985712140918,1
Investment,2024-01,16.091304405875828,10370500,0.48947990651307416,1
Investment,2024-02,15.713999891281128,2774500,-0.2799283370843336,1
Investment,2024-03,14.842000102996826,1769000,-0.13146468778436338,1
Investment,2024-04,15.382222228580051,4277000,0.07726752455606836,1
Investment,2024-05,15.981818112460049,8675816,0.33613141868056307,1
Investment,2024-06,17.186470480526197,9848281,1.0177925498822054,1
Investment,2024-07,18.298695854518723,5918763,-0.28702270132483737,1
Investment,2024-08,16.31761905125209,2619419,-0.564556601531556,1
Investment,2024-09,15.612857091994513,4748683,-0.25624009858017593,1
Investment,2024-10,14.463043461675229,7039405,-0.16457344291207052,1
Investment,2024-11,16.151904741923016,51947805,0.9017265873115233,1
Investment,2024-12,18.002857117425826,31816639,0.3738271050116878,1
Investment,2025-01,20.604347809501316,84372113,0.9954997949681059,1
Investment,2025-02,19.73000014455695,12064032,-1.0347649064798323,1
Investment,2025-03,17.840952282860165,5897350,-0.05760219468265464,1
Investment,2025-04,17.560500049591063,9330138,-0.368217848768167,1
Investment,2025-05,16.96952383858817,9587444,0.7193240694211023,1
Investment,2025-06,18.892857142857142,12193971,0.3525852771668582,1
Investment,2025-07,23.958695619002633,39174734,0.8762499071704768,1
Investment,2025-08,24.345499992370605,17574091,-0.08840185402833212,1
Investment,2025-09,26.671363657171074,23563939,1.3097634459088878,1
Investment,2025-10,28.266086744225543,12598763,-0.8019967545651726,1
Investment,2025-11,24.298500061035156,3380931,-0.3559956163237865,1
Investment,2025-12,24.69045456972989,8179833,0.09737163848414193,1
Investment,2026-01,26.34363625266335,14247247,0.5736220074451631,1
Investment,2026-02,27.293750047683716,3241904,-0.5608670933269388,1
Manufacturing,2020-01,24.127359058545984,141096346,-0.2179640545116076,1
Manufacturing,2020-02,21.06565742492676,43465578,-0.9672227014568131,1
Manufacturing,2020-03,19.653075218200684,103948185,-0.5984038799299384,1
Manufacturing,2020-04,18.87948244268244,156461120,1.2787222861934728,1
Manufacturing,2020-05,20.32156889779227,119434736,-0.15265857115803272,1
Manufacturing,2020-06,20.371411496942695,142926400,-0.04152752976988581,1
Manufacturing,2020-07,25.352891424427863,537332558,1.5096791475678262,1
Manufacturing,2020-08,29.89681134905134,359937031,0.4201157011107882,1
Manufacturing,2020-09,32.90035646611994,310704580,-0.21302848904629537,1
Manufacturing,2020-10,29.489551544189453,221236719,-0.07272962539360016,1
Manufacturing,2020-11,28.744883764357795,137235573,0.1416637501296043,1
Manufacturing,2020-12,32.334965415622875,338918022,0.9049511647653069,1
Manufacturing,2021-01,35.58273569742838,234263189,0.18029549875629355,1
Manufacturing,2021-02,35.33506736755371,125395981,-0.40789377689530726,1
Manufacturing,2021-03,29.79188131249469,118771546,-0.5575967194815172,1
Manufacturing,2021-04,29.26415218006481,99351044,-0.32612401057895524,1
Manufacturing,2021-05,27.704151062738326,37902246,0.580559222158636,1
Manufacturing,2021-06,31.08324805173007,96351840,0.12043079181270042,1
Manufacturing,2021-07,30.16256921941584,27859541,-0.3741586436409841,1
Manufacturing,2021-08,28.397934653542258,54085707,0.3009979603161532,1
Manufacturing,2021-09,26.89050180261785,74704520,-0.9477996049042229,1
Manufacturing,2021-10,23.606186912173317,54426449,-0.12427942699563851,1
Manufacturing,2021-11,22.058925195173785,55834003,-0.6400347966247555,1
Manufacturing,2021-12,18.56512268729832,34502839,-0.023587396399433785,1
Manufacturing,2022-01,18.84105464390346,20239755,-0.2516515278763594,1
Manufacturing,2022-02,18.55521717071533,78326891,-0.44372940269851835,1
Manufacturing,2022-03,16.26054626962413,72557157,-0.04382684202297931,1
Manufacturing,2022-04,17.691428638639906,123171500,0.5456494759246832,1
Manufacturing,2022-05,16.486363714391533,155793000,-0.2308721572070627,1
Manufacturing,2022-06,16.088181842457164,100858000,-0.31056842780715077,1
Manufacturing,2022-07,15.417619160243444,51401000,-0.29975951077329405,1
Manufacturing,2022-08,16.55782600071119,118440500,0.4781462446905867,1
Manufacturing,2022-09,16.052727135744963,35545500,-0.12297050169938509,1
Manufacturing,2022-10,16.235238166082475,109483000,-0.16135296753768574,1
Manufacturing,2022-11,15.846818230368875,56627000,0.006070812480658953,1
Manufacturing,2022-12,14.092727227644486,59154500,-0.7512580347233512,1
Manufacturing,2023-01,11.528636455535889,37715000,-0.7445872632964211,1
Manufacturing,2023-02,10.948500061035157,21715500,-0.321186402828047,1
Manufacturing,2023-03,10.843043534652047,61846000,0.4671976607568047,1
Manufacturing,2023-04,10.71749997138977,20664369,-0.32443164759688725,1
Manufacturing,2023-05,10.154782585475756,30330519,-0.43308185437858326,1
Manufacturing,2023-06,9.307272737676447,48454847,-0.2218014790956336,1
Manufacturing,2023-07,11.10952377319336,129196709,1.1839802976492404,1
Manufacturing,2023-08,10.620434802511465,48481137,-0.9837941978803297,1
Manufacturing,2023-09,9.55238083430699,41984767,0.47244740999175233,1
Manufacturing,2023-10,12.062727277929133,163554249,1.4135493832559816,1
Manufacturing,2023-11,15.764090884815563,270090025,1.3163545616657897,1
Manufacturing,2023-12,21.568095343453543,509111099,1.2977021036165663,1
Manufacturing,2024-01,22.61217399265455,196245716,-0.10200509392710591,1
Manufacturing,2024-02,22.397500038146973,163935824,-0.002794114024395311,1
Manufacturing,2024-03,22.466500091552735,150351700,0.24356979077421964,1
Manufacturing,2024-04,22.77388901180691,175873396,0.03484547206204441,1
Manufacturing,2024-05,26.01499990983443,440841205,0.5824162096534312,1
Manufacturing,2024-06,24.86235304439769,104235169,-0.09097341922392632,1
Manufacturing,2024-07,26.25086966804836,284596112,0.20751836353431596,1
Manufacturing,2024-08,25.283809480212984,139140497,-0.24661738994074772,1
Manufacturing,2024-09,25.439999989100865,184697413,0.18204059389446084,1
Manufacturing,2024-10,25.141304181969684,97926116,-0.07727062763974239,1
Manufacturing,2024-11,26.462380817958287,377067044,0.49573035237464114,1
Manufacturing,2024-12,36.244285946800595,841373363,2.443047579405216,1
Manufacturing,2025-01,41.86217366094174,354685311,-0.3985896784233382,1
Manufacturing,2025-02,40.036316319515834,187629987,0.32183642250674466,1
Manufacturing,2025-03,44.43904731387184,270719916,0.6753050802290732,1
Manufacturing,2025-04,44.98050022125244,308911029,-0.6550193061354441,1
Manufacturing,2025-05,43.67428570701962,140184030,0.36315155858998094,1
Manufacturing,2025-06,41.364285423642116,119027222,-0.2783299895697228,1
Manufacturing,2025-07,41.55217378035836,164198339,0.07750094692150826,1
Manufacturing,2025-08,43.219500350952146,241797854,0.7242507479122123,1
Manufacturing,2025-09,54.62636375427246,517099084,0.821270556666827,1
Manufacturing,2025-10,55.24608661817468,583757446,-0.21311330004334433,1
Manufacturing,2025-11,52.93400001525879,209248314,0.01365982051024226,1
Manufacturing,2025-12,54.78454537825151,193769693,0.35825947839232036,1
Manufacturing,2026-01,60.09545482288707,382385857,-0.07048562079536604,1
Manufacturing,2026-02,55.94249963760376,28530778,-0.6528128786242843,1
Oil & Gas,2020-01,91.70357249242178,477303425,-0.10951295155879848,7
Oil & Gas,2020-02,81.9399324962071,328710650,-0.9020254931693272,7
Oil & Gas,2020-03,64.05982477014715,580769627,-1.7864532874843533,7
Oil & Gas,2020-04,59.01997812692221,724772360,1.1815168654902317,7
Oil & Gas,2020-05,65.99655105954125,452904519,0.1595258801088943,7
Oil & Gas,2020-06,66.01723248617989,344657500,-0.06783843910637422,7
Oil & Gas,2020-07,71.53625638736702,814615814,0.33026502183434314,7
Oil & Gas,2020-08,76.99601861084399,1042121435,0.5228491290551444,7
Oil & Gas,2020-09,79.53654285529991,1459872371,-0.03403085457210015,7
Oil & Gas,2020-10,75.7756487734906,1069522463,-0.46776457489188294,7
Oil & Gas,2020-11,72.02720296950568,503898643,-0.09856193998501013,7
Oil & Gas,2020-12,75.59657077315431,698572450,0.18693466097095768,7
Oil & Gas,2021-01,82.22530135329889,600216084,0.14102665713273269,7
Oil & Gas,2021-02,81.26078641755241,551822335,-0.3934124611809366,7
Oil & Gas,2021-03,77.63540505474398,491330442,-0.06866974513390577,7
Oil & Gas,2021-04,75.0389657577911,281046639,-0.2854160084080047,7
Oil & Gas,2021-05,75.02440466199603,610526454,0.6861187926184072,7
Oil & Gas,2021-06,78.3159519666201,1071183579,-0.27108588238414416,7
Oil & Gas,2021-07,76.19210425290194,489960586,-0.14135302867548497,7
Oil & Gas,2021-08,75.43854316798124,331157836,0.09094488566565383,7
Oil & Gas,2021-09,72.37817314073637,258682787,-0.42650229165063824,7
Oil & Gas,2021-10,70.72413546374055,245904021,-0.06108542227053505,7
Oil & Gas,2021-11,71.09241363909338,341070145,0.04642595851591348,7
Oil & Gas,2021-12,69.48627933656206,371835755,-0.07636666510494851,7
Oil & Gas,2022-01,72.24764982210536,262417011,0.04024749426930959,7
Oil & Gas,2022-02,74.17221176624298,201881956,-0.09765569212440729,7
Oil & Gas,2022-03,68.34702863752472,208156951,-0.1867587741484783,7
Oil & Gas,2022-04,68.72502562788878,177624889,0.04629411650392095,7
Oil & Gas,2022-05,67.01829211433213,169505228,-0.15553590708894344,7
Oil & Gas,2022-06,68.00419103789639,271447961,0.21211163956609905,7
Oil & Gas,2022-07,71.34773386578982,232666695,0.16949281327607585,7
Oil & Gas,2022-08,77.50405260198605,584906753,0.5277333916876367,7
Oil & Gas,2022-09,75.34562956203114,364314038,-0.20504432240734433,7
Oil & Gas,2022-10,74.00227345576903,315252402,-0.1749224924351732,7
Oil & Gas,2022-11,77.91813905208141,684720027,0.5186677828569846,7
Oil & Gas,2022-12,75.50587986970876,386766775,-0.1402779526100543,7
Oil & Gas,2023-01,78.36674051470571,715073521,0.40402156682946777,7
Oil & Gas,2023-02,80.10116967133114,704478728,-0.4458488019527226,7
Oil & Gas,2023-03,76.67273055544551,440238659,0.13235434944056843,7
Oil & Gas,2023-04,76.42450204917363,187265330,0.06610564231451366,7
Oil & Gas,2023-05,74.58851072951133,330121912,-0.4237584739667585,7
Oil & Gas,2023-06,74.12279141104067,392584193,0.22799687788906958,7
Oil & Gas,2023-07,79.81800428377528,591515945,0.8586395014734541,7
Oil & Gas,2023-08,83.30263233184814,863489762,-0.6276642716415899,7
Oil & Gas,2023-09,79.48797658998139,300164138,0.4488255235481653,7
Oil & Gas,2023-10,87.49892072553759,676478274,0.4205007470154931,7
Oil & Gas,2023-11,101.23993564580942,972846810,0.6512219023965409,7
Oil & Gas,2023-12,116.01840278080532,1828627682,0.6113856046299787,7
Oil & Gas,2024-01,118.77320705733685,1463555557,0.10416560543280956,7
Oil & Gas,2024-02,112.41111446789333,901848937,0.06623246799275873,7
Oil & Gas,2024-03,116.07950256552014,647611316,-0.14978165864205328,7
Oil & Gas,2024-04,117.87341464511933,545277680,0.2406892536446204,7
Oil & Gas,2024-05,120.22541334721949,639115976,-0.0794431359989522,7
Oil & Gas,2024-06,117.10038026441045,362485419,-0.1814656072351989,7
Oil & Gas,2024-07,121.15174592059591,454557597,-0.033240132931323864,7
Oil & Gas,2024-08,122.51976948368306,552909697,0.2629616740748886,7
Oil & Gas,2024-09,120.22383705126185,493939500,-0.1699990195502647,7
Oil & Gas,2024-10,138.36300901744676,846472183,0.9887534855908352,7
Oil & Gas,2024-11,160.3142668925175,2187196517,1.701883366456461,7
Oil & Gas,2024-12,200.84454761557026,2217479985,1.2669674633300816,7
Oil & Gas,2025-01,201.24873110966652,1123425426,-0.59756227327452,7
Oil & Gas,2025-02,182.83437235552566,660355221,-0.2123574545034989,7
Oil & Gas,2025-03,194.16926189344755,771788708,0.5174942904345033,7
Oil & Gas,2025-04,189.79952702522277,1036882005,-0.556181624283812,7
Oil & Gas,2025-05,186.6560024533953,955055127,0.40745451208715755,7
Oil & Gas,2025-06,192.84626855006834,892937122,0.18414181013288206,7
Oil & Gas,2025-07,204.6427238594671,1044110412,0.18470630712706812,7
Oil & Gas,2025-08,215.79407744407655,975750276,0.07960563687654076,7
Oil & Gas,2025-09,223.4894665371288,1345320601,0.5741026662984551,7
Oil & Gas,2025-10,233.10735579899378,1385509759,-0.06968763202272746,7
Oil & Gas,2025-11,226.64296900885446,1044420655,0.1033537897752402,7
Oil & Gas,2025-12,239.29688358926154,1029071052,0.1884547315569803,7
Oil & Gas,2026-01,259.2503240944503,1751834678,0.5753755491049508,7
Oil & Gas,2026-02,261.10160725457325,368409800,-0.8845830087401004,7
Paper & Board,2020-01,274.594214397928,2961300,-0.21073960874679454,1
Paper & Board,2020-02,250.39894409179686,1260800,-0.4916259550428176,1
Paper & Board,2020-03,201.33951291170987,2072100,-1.7972352546497548,1
Paper & Board,2020-04,193.13415111194956,5573300,1.5334320342664072,1
Paper & Board,2020-05,221.81432160877046,1062800,0.10244785328334367,1
Paper & Board,2020-06,241.65513610839844,2045800,0.5689774706302699,1
Paper & Board,2020-07,272.4966218367867,2006800,0.6404615040660164,1
Paper & Board,2020-08,302.9565836588542,2598300,0.889640240834594,1
Paper & Board,2020-09,370.27584422718394,1248600,0.2362317701877937,1
Paper & Board,2020-10,341.46710898659444,589300,-0.21433164586844053,1
Paper & Board,2020-11,353.8399164109003,715800,0.3649199893627547,1
Paper & Board,2020-12,415.27384882387906,1222700,0.6831835621823377,1
Paper & Board,2021-01,399.2164219447545,407800,-0.6399082454245908,1
Paper & Board,2021-02,377.87386627197264,594600,-0.14103786392393514,1
Paper & Board,2021-03,350.5816172724185,780250,0.03389606580880907,1
Paper & Board,2021-04,361.57440462979406,411800,-0.014384807956407952,1
Paper & Board,2021-05,384.8841392880394,1286800,0.624724853759373,1
Paper & Board,2021-06,421.70791071111506,599650,0.23194220883072106,1
Paper & Board,2021-07,414.1345103870739,296750,-0.13328036235358226,1
Paper & Board,2021-08,407.31152898615056,183850,-0.22987080475808108,1
Paper & Board,2021-09,399.69562045010656,648400,-0.28631166777220085,1
Paper & Board,2021-10,376.05522083100817,102300,0.6512278516933891,1
Paper & Board,2021-11,407.2614468661222,197100,-0.1528226048111279,1
Paper & Board,2021-12,388.0105856190557,501100,-0.1301590385305085,1
Paper & Board,2022-01,388.40182204473587,107200,-0.16092539200280812,1
Paper & Board,2022-02,366.42836303710936,744200,-0.19357996618467935,1
Paper & Board,2022-03,345.4095286493716,324800,-0.17525170160627784,1
Paper & Board,2022-04,335.9771786644345,533100,-0.13181061769776323,1
Paper & Board,2022-05,332.3850569291548,161000,-0.026665062880014287,1
Paper & Board,2022-06,331.2171422784979,178850,0.028798180888352357,1
Paper & Board,2022-07,329.65520949590774,227200,-0.10029228777089835,1
Paper & Board,2022-08,342.5277617081352,403600,0.14540602688328313,1
Paper & Board,2022-09,337.14444247159093,366900,0.06838383221159018,1
Paper & Board,2022-10,338.66819835844495,41800,-0.15277766122979497,1
Paper & Board,2022-11,329.9160849831321,228000,-0.15904390626104362,1
Paper & Board,2022-12,313.631498856978,91000,-0.11643656809145578,1
Paper & Board,2023-01,303.70021057128906,84100,-0.3442588173808911,1
Paper & Board,2023-02,303.00073089599607,46000,0.18859073523571304,1
Paper & Board,2023-03,295.0626685101053,248300,-0.1779546856472853,1
Paper & Board,2023-04,290.1717193603516,212100,0.12558707452168527,1
Paper & Board,2023-05,350.6115045962126,1756700,0.9748012771692701,1
Paper & Board,2023-06,357.7077608975497,50824,-0.06460456323421676,1
Paper & Board,2023-07,352.74267578125,1376177,-0.09461609250115463,1
Paper & Board,2023-08,348.5928610096807,852783,-0.3601742349577176,1
Paper & Board,2023-09,317.51407441638764,73449,0.2205914638268157,1
Paper & Board,2023-10,372.8050426136364,788075,0.7577091400518952,1
Paper & Board,2023-11,423.8732549493963,314068,0.3839730144672734,1
Paper & Board,2023-12,487.8249816894531,5788393,0.6604020102855286,1
Paper & Board,2024-01,483.65301646357,313485,-0.19667877045595933,1
Paper & Board,2024-02,459.74536590576173,216485,0.09291284032424685,1
Paper & Board,2024-03,486.69703063964846,1124899,0.4528198665954136,1
Paper & Board,2024-04,487.36029052734375,556765,-0.6065049182466205,1
Paper & Board,2024-05,463.29366926713425,412528,0.010523774531311975,1
Paper & Board,2024-06,480.7898272346048,419695,0.7206351211639092,1
Paper & Board,2024-07,508.82517408288044,1393849,-0.1917594060666325,1
Paper & Board,2024-08,485.2696998232887,46675,-0.3335886818997277,1
Paper & Board,2024-09,452.4034336635045,176636,0.2243109363116108,1
Paper & Board,2024-10,454.37027773649794,310882,-0.5858961901554496,1
Paper & Board,2024-11,510.1706833612351,950743,1.6750521921358827,1
Paper & Board,2024-12,599.3082740420386,383458,-0.03634592549339629,1
Paper & Board,2025-01,533.7426479173744,295551,-0.5390145350347614,1
Paper & Board,2025-02,517.2953908819901,209514,0.25117729867138483,1
Paper & Board,2025-03,548.7745506649926,397580,0.04503514889366417,1
Paper & Board,2025-04,495.9634841918945,401179,-0.6726162826047843,1
Paper & Board,2025-05,507.67190987723217,281239,0.5376741156342881,1
Paper & Board,2025-06,517.8685738699777,291128,0.3606343946831416,1
Paper & Board,2025-07,596.3404381793479,1182677,0.5066172415271702,1
Paper & Board,2025-08,659.0850006103516,652020,0.4606735184722188,1
Paper & Board,2025-09,699.0986383611506,149170,0.17244282832230612,1
Paper & Board,2025-10,709.2604317043139,190730,0.17960040987649126,1
Paper & Board,2025-11,727.547998046875,205570,0.07041986777741926,1
Paper & Board,2025-12,740.1645452325994,203398,0.15610113602691086,1
Paper & Board,2026-01,805.0413679643111,484965,0.42929273840952825,1
Paper & Board,2026-02,832.9725036621094,144195,-0.17334710629110794,1
Pharma,2020-01,204.15859996408656,29454951,-0.014069060244089894,3
Pharma,2020-02,188.47663358052571,18550857,-0.5418907051893346,3
Pharma,2020-03,181.57440867568508,41824219,-0.1843502251608031,3
Pharma,2020-04,193.95927348281398,35986842,0.9470123247505062,3
Pharma,2020-05,217.30782366555835,47417082,0.3917591020930284,3
Pharma,2020-06,257.12088509761924,80482940,0.3716977668024449,3
Pharma,2020-07,275.6184267790421,98166192,0.39927890800767857,3
Pharma,2020-08,294.87589445568267,63189517,0.33649194039091784,3
Pharma,2020-09,327.77592583858603,56265356,0.019072743796495213,3
Pharma,2020-10,315.6248199000503,32823071,-0.30822108337639076,3
